"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"891","OTU_06630","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophaceae","Syntrophus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","OTU_06688","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Yonghaparkia",NA,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","OTU_06788","Bacteria","Proteobacteria","Betaproteobacteria","IS-44","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","OTU_06815","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Labrys",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","OTU_06827","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas",NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901","OTU_06830","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","alfII","alfII-A",NA,0,0,0,0,0,0.01,0,0.09,0,0,0.04,0.01,0,0,0,0.02,0,0.01,0,0,0.02,0.01,0,0,0.03,0.03,0,0
"902","OTU_06861","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","bacVI","bacVI-A",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","OTU_06864","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Bacillus",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908","OTU_06950","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","OTU_07024","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","OTU_07037","Bacteria","Chloroflexi","TK10","AKYG885","5B-12","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913","OTU_07065","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acI","unclassified",NA,0,0,0,0.01,0,0,0,0.01,0,0.02,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0
"914","OTU_07090","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,0.02,0,0.14,0.01,0.44,0.02,0.01,0.18,0.19,0,0.04,0.01,0.12,0.01,0.15,0.3,0.15,0,0.64,0,0,0,0,0,0.01,0,0,0
"916","OTU_07107","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Agromyces",NA,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918","OTU_07130","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","unclassified",NA,0,0,0,0,0,0,0,0.06,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","OTU_07143","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","ACK-M1","Planktophila",NA,0,0.01,0,0.02,0,0,0,0.01,0,0.03,0,0.01,0,0.01,0,0.02,0,0,0,0,0,0.01,0,0.02,0,0,0,0
"920","OTU_07190","Bacteria","WS2","SHA-109","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","OTU_07226","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium",NA,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"924","OTU_07229","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","OTU_07264","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","acV","acV-A",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","OTU_07310","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"930","OTU_07326","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","vadinCA02",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","OTU_07369","Bacteria","Armatimonadetes","Armatimonadia","FW68","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932","OTU_07370","Bacteria","Firmicutes","Bacilli","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","OTU_07430","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Actinopolymorpha",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","OTU_07436","Bacteria","WS3","PRR-12","Sediment-1","PRR-10","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","OTU_07449","Bacteria","Verrucomicrobia","Methylacidiphilae","Methylacidiphilales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","OTU_07464","Bacteria","Acidobacteria","Solibacteres","JH-WHS99","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","OTU_07479","Bacteria","Spirochaetes","Leptospirae","Leptospirales","Leptospiraceae","Turneriella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","OTU_07504","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Inquilinus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","OTU_07560","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","bacII","bacII-A",NA,0,0,0,0.03,0,0.1,0.77,0.11,0,0.05,0,0.02,0,0.01,0,2.51,0.02,0,0,0.02,1.58,0.39,0.1,0.05,0.09,3.24,0,0
"944","OTU_07599","Bacteria","Cyanobacteria","Nostocophycideae","Nostocales","Nostocaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","OTU_07628","Bacteria","Planctomycetes","vadinHA49","DH61","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"951","OTU_07706","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","RF16","unclassified",NA,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","OTU_07714","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","unclassified",NA,0,0,0,0,0,0,0.02,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","OTU_07722","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Marinibacillus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959","OTU_07892","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pusillimonas",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","OTU_07911","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","OTU_07919","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Telluria",NA,0.01,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"965","OTU_07970","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","unclassified",NA,0,0,0.01,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966","OTU_07992","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","unclassified",NA,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"967","OTU_07994","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Sterolibacterium",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970","OTU_08011","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomondales","gamIV","gamIV-A",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","OTU_08074","Bacteria","AD3","ABS-6","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","OTU_08114","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,0.03,0,0.13,0,0.51,0.02,0.05,0,0.82,0,0.13,0.01,0.04,0,0.94,0,0.52,0,0.06,0,0,0.01,0.1,0,0.01,0,0.02,0
"975","OTU_08138","Bacteria","Firmicutes","Bacilli","Bacillales","Exiguobacteraceae","Exiguobacterium",NA,0.02,0,0,0,0.02,0,0.01,0.02,0.12,0.01,0.06,0,0,0,0,0,0,0.05,0.79,0,0.01,0,0.58,0.09,0,0,0.02,0
"981","OTU_08264","Bacteria","OP11","OP11-4","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"983","OTU_08310","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Saccharophagus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","OTU_08311","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidisoma",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","OTU_08336","Bacteria","Spirochaetes","Leptospirae","Leptospirales","Sediment-4","SJA-88",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","OTU_08352","Bacteria","Chloroflexi","TK10","AKYG885","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","OTU_08369","Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Georgfuchsia",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","OTU_08394","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","OTU_08398","Bacteria","Gemmatimonadetes","Gemmatimonadetes","C114","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","OTU_08455","Bacteria","WS3","PRR-12","PBS-III-9","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","OTU_08473","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paraprevotellaceae","CF231",NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997","OTU_08496","Bacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","OTU_08580","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Roseateles",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","OTU_08719","Bacteria","Proteobacteria","Deltaproteobacteria","NKB15","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","OTU_08752","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paraprevotellaceae","Prevotella",NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","OTU_08785","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Akkermansia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","OTU_08839","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Phascolarctobacterium",NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","OTU_08943","Bacteria","Fibrobacteres","Fibrobacteria","Ucp1540","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","OTU_08979","Bacteria","Chloroflexi","SAR202","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","OTU_09072","Bacteria","OP8","OP8_1","SHA-124","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","OTU_09083","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Kaistia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","OTU_09187","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","OTU_09209","Bacteria","Planctomycetes","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","OTU_09255","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophorhabdaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","OTU_09270","Bacteria","Firmicutes","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0
"1032","OTU_09352","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","OTU_09542","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","p-2534-18B5","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","OTU_09583","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","OTU_09607","Bacteria","OP8","OP8_2","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","OTU_09611","Bacteria","Tenericutes","Mollicutes","RsaHF231","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","OTU_09627","Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","OTU_09703","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Pelosinus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","OTU_09715","Bacteria","Fibrobacteres","TG3","TG3-1","B122","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","OTU_09740","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Rathayibacter",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058","OTU_09914","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","OTU_10102","Bacteria","Verrucomicrobia","Verruco-5","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","OTU_10112","Bacteria","Planctomycetes","BD7-11","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","OTU_10280","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.09,0,0,0.03,0.04,0,0,0,0.13,0.01,0,0,0,0
"9","OTU_10298","Bacteria","Chloroflexi","Dehalococcoidetes","Dehalococcoidales","Dehalococcoidaceae","unclassified",NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","OTU_10460","Bacteria","OP3","PBS-25","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"17","OTU_10505","Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","MB11C04",NA,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"18","OTU_10594","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Limnoluna",NA,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0
"22","OTU_10668","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","OTU_10679","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Nevskia",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","OTU_10699","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Chromatiaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"27","OTU_10742","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0.02,0.06,0,0,0,0
"28","OTU_10743","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","HB2-32-21",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"29","OTU_10751","Bacteria","OP8","OP8_1","HMMVPog-54","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"31","OTU_10826","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","OTU_10880","Bacteria","Chlorobi","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","OTU_10928","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","OTU_11019","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Sporomusa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","OTU_11074","Bacteria","GN02","IIB17","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","OTU_11104","Bacteria","Firmicutes","Clostridia","Clostridiales","Tissierellaceae","Parvimonas",NA,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"47","OTU_11269","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","acTH2","Myco",NA,0,0,0,0,0,0,0,0,0,0.05,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0.01,0.02,0,0.08,0,0
"55","OTU_11458","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","OTU_11524","Archaea","Parvarchaeota","Micrarchaea","Micrarchaeles","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","OTU_11565","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","PSB-M-3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","OTU_11608","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","OTU_11804","Bacteria","Proteobacteria","Alphaproteobacteria","alfVI","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","OTU_11886","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Saccharomonospora",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","OTU_11928","Bacteria","Gemmatimonadetes","Gemm-5","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","OTU_12258","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythromicrobium",NA,0,0,0,0.01,0,0.03,0,0,0,0,0,0.01,0,0,0,0,0,0.04,0,0,0,0,0.02,0.06,0.01,0,0,0
"85","OTU_12260","Bacteria","TM7","TM7-3","Blgi18","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"86","OTU_12264","Bacteria","Lentisphaerae","Lentisphaeria","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","OTU_12489","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","OTU_12558","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Chitinilyticum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","OTU_12589","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","HAW-RM37",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","OTU_12605","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","OTU_12626","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","OTU_12653","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","OTU_12719","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","OTU_12750","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Anaerorhabdus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","OTU_12814","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Blvii28",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
